var25_xgb_sfbs,mtly
0.110557765,0.0
0.03800285,0.0
0.2938404,0.0
0.014121712,0.0
0.07263383,0.0
0.01600911,0.0
0.050707255,0.0
0.015012081,0.0
0.20742378,0.0
0.13738975,0.0
0.043107554,0.0
0.118963614,0.0
0.01446826,0.0
0.40468532,1.0
0.069288366,1.0
0.14670226,0.0
0.14296712,0.0
0.056881104,0.0
0.12618482,0.0
0.015252351,0.0
0.1232766,0.0
0.031123437,0.0
0.3116509,0.0
0.0436415,0.0
0.0076445728,0.0
0.015898112,0.0
0.20636508,0.0
0.10501604,0.0
0.06137492,0.0
0.048571113,0.0
0.015353197,0.0
0.030692814,0.0
0.014049091,0.0
0.078944184,0.0
0.104596384,0.0
0.10543598,0.0
0.2878771,1.0
0.022006897,0.0
0.10122772,0.0
0.2611355,1.0
0.08840647,0.0
0.02892753,1.0
0.083090596,1.0
0.011512435,0.0
0.029335469,0.0
0.07464813,0.0
0.03549595,3.0
0.11463414,0.0
0.08666976,1.0
0.11080452,1.0
0.07530286,0.0
0.007864223,0.0
0.071197584,0.0
0.613384,1.0
0.058527555,0.0
0.043622594,0.0
0.3599294,1.0
0.029077094,0.0
0.41218787,1.0
0.059519056,0.0
0.30538258,1.0
0.029227132,0.0
0.03085914,0.0
0.042166553,0.0
0.01601294,0.0
0.15969515,1.0
0.1450972,0.0
0.01433229,0.0
0.010607741,0.0
0.16893573,0.0
0.12549439,0.0
0.10688064,0.0
0.054170474,0.0
0.16479452,0.0
0.061301935,2.0
0.2270457,0.0
0.15786543,0.0
0.21323216,1.0
0.265431,0.0
0.34516355,0.0
0.0074893595,0.0
0.39384618,1.0
0.06992147,0.0
0.111478604,0.0
0.09564569,0.0
0.008800184,0.0
0.2988273,0.0
0.027143193,0.0
0.024382934,0.0
0.17502397,0.0
0.012308123,0.0
0.027431775,0.0
0.07444986,0.0
0.062867574,0.0
0.010211679,0.0
0.01863831,0.0
0.1770125,0.0
0.009972975,0.0
0.026836695,0.0
0.058876604,0.0
0.023172954,0.0
0.07298092,0.0
0.18464412,0.0
0.007790722,0.0
0.23731995,1.0
0.04051029,0.0
0.21444435,0.0
0.19794548,0.0
0.20465685,0.0
0.012800625,0.0
0.120790415,0.0
0.14272027,0.0
0.2003092,1.0
0.029948,0.0
0.047450647,0.0
0.032547355,0.0
0.009080333,2.0
0.16881967,0.0
0.058000106,0.0
0.20547815,0.0
0.11344329,0.0
0.015148562,0.0
0.07766897,0.0
0.3001133,0.0
0.18353286,0.0
0.011416897,0.0
0.7055554,0.0
0.17655204,0.0
0.56181467,1.0
0.021150177,0.0
0.059157837,0.0
0.051621705,0.0
0.09086109,0.0
0.06678551,0.0
0.059791815,0.0
0.08357463,0.0
0.020753115,0.0
0.2070039,1.0
0.029430022,0.0
0.2317559,3.0
0.045332994,0.0
0.3377231,1.0
0.0071462714,0.0
0.08974472,0.0
0.27102444,0.0
0.06708756,0.0
0.047998086,0.0
0.15817274,1.0
0.034746308,3.0
0.008253618,0.0
0.2485081,0.0
0.09905085,0.0
0.39208367,0.0
0.008970562,0.0
0.019902002,0.0
0.044739865,0.0
0.0180756,0.0
0.040128402,0.0
0.35249433,0.0
0.009010832,0.0
0.05401652,0.0
0.10403515,0.0
0.17193605,0.0
0.16902642,0.0
0.047037374,0.0
0.08963059,0.0
0.07084566,0.0
0.031378906,0.0
0.1845441,1.0
0.051775783,0.0
0.051993143,1.0
0.09419166,0.0
0.6101993,0.0
0.08659954,3.0
0.10273265,0.0
0.0136086615,0.0
0.24921544,1.0
0.057653617,0.0
0.057002384,0.0
0.07709988,0.0
0.120810226,0.0
0.019423235,0.0
0.102125295,0.0
0.1116815,0.0
0.024770327,0.0
0.6101727,1.0
0.115826,0.0
0.029362494,0.0
0.07028407,3.0
0.1019997,1.0
0.04817259,0.0
0.08513055,0.0
0.6264983,0.0
0.036565572,0.0
0.0634477,0.0
0.1386907,0.0
0.07102926,0.0
0.023572022,0.0
0.057340626,0.0
0.2019102,0.0
0.12803708,0.0
0.051377043,0.0
0.08082863,0.0
0.06620676,0.0
0.04645691,0.0
0.016410848,0.0
0.09276949,0.0
0.014495627,0.0
0.13283117,0.0
0.053570297,0.0
0.03199269,0.0
0.050761595,0.0
0.13813248,0.0
0.07074429,1.0
0.16304532,0.0
0.017111368,0.0
0.085573584,0.0
0.13647904,0.0
0.010426134,0.0
0.011471998,0.0
0.058593277,0.0
0.12577315,0.0
0.025700359,0.0
0.1327746,0.0
0.032594703,0.0
0.17451644,0.0
0.0095268935,0.0
0.008000041,0.0
0.021636046,0.0
0.16424336,0.0
0.01493916,0.0
0.06561932,0.0
0.04833725,0.0
0.1808271,0.0
0.00782402,0.0
0.10047814,0.0
0.17073877,1.0
0.010848138,0.0
0.1339936,0.0
0.14865962,1.0
0.01147531,0.0
0.048991125,0.0
0.45965758,1.0
0.015507928,0.0
0.16997601,1.0
0.039347097,0.0
0.017327495,0.0
0.61745393,1.0
0.36702752,0.0
0.03592164,0.0
0.020707356,0.0
0.34529895,0.0
0.035561692,3.0
0.07255558,0.0
0.1651287,0.0
0.17255378,0.0
0.0525497,0.0
0.3211926,1.0
0.014444826,0.0
0.031527646,0.0
0.010378181,0.0
0.103721,0.0
0.0511195,0.0
0.0167931,0.0
0.011871713,0.0
0.05243364,0.0
0.034543,0.0
0.16958335,0.0
0.057633143,0.0
0.0073770885,0.0
0.007701895,0.0
0.10684122,0.0
0.054797594,0.0
0.023881856,0.0
0.06723431,0.0
0.115219295,0.0
0.05132869,0.0
0.017319143,0.0
0.012860717,0.0
0.034873806,0.0
0.022457212,0.0
0.062993616,0.0
0.061883397,0.0
0.028352393,0.0
0.023372749,0.0
0.095828325,0.0
0.51414186,0.0
0.030903013,0.0
0.64591414,3.0
0.39033878,1.0
0.21040174,0.0
0.50334597,0.0
0.43395117,0.0
0.06821141,1.0
0.045624796,0.0
0.6120317,1.0
0.038633972,0.0
0.04557065,0.0
0.1568448,0.0
0.10714869,0.0
0.048259076,0.0
0.024766969,0.0
0.013877303,0.0
0.029751595,0.0
0.014109661,0.0
0.049931236,0.0
0.13366261,0.0
0.025903663,0.0
0.045625117,0.0
0.1675206,1.0
0.15942685,0.0
0.040872846,3.0
0.017139789,0.0
0.027398327,0.0
0.030197168,0.0
0.040309485,0.0
0.0744982,0.0
0.050585482,0.0
0.038617935,0.0
0.11432052,0.0
0.044119995,0.0
0.009909576,0.0
0.10767789,0.0
0.027457546,0.0
0.015413158,0.0
0.23353238,0.0
0.15917584,0.0
0.18050046,3.0
0.36212096,0.0
0.088161916,0.0
0.02023709,0.0
0.17915699,0.0
0.016936315,0.0
0.07644372,0.0
0.05840676,0.0
0.103352614,0.0
0.4386116,1.0
0.07213817,1.0
0.046039227,0.0
0.01600434,0.0
0.28473604,0.0
0.022432607,0.0
0.12566808,0.0
0.07277156,0.0
0.041204564,0.0
0.013545983,0.0
0.0037300405,0.0
0.019354263,0.0
0.055662736,0.0
0.010589695,0.0
0.09836177,0.0
0.018075382,0.0
0.016888855,0.0
0.56516165,1.0
0.43373463,1.0
0.021765586,0.0
0.16280964,0.0
0.016667115,0.0
0.22183691,0.0
0.009300683,0.0
0.028003324,1.0
0.032939345,0.0
0.014856722,0.0
0.013739923,0.0
0.10687778,0.0
0.06926178,0.0
0.07086794,0.0
0.029400425,0.0
0.5205812,0.0
0.013632495,0.0
0.05017184,0.0
0.00870879,0.0
0.17523971,0.0
0.17253526,0.0
0.028352825,0.0
0.029922038,0.0
0.021119764,0.0
0.56099325,1.0
0.07122908,0.0
0.041525334,0.0
0.021730578,0.0
0.06376143,0.0
0.019875705,0.0
0.17608525,0.0
0.021898018,0.0
0.022747042,0.0
0.23657285,0.0
0.13877587,0.0
0.043423675,0.0
0.039107263,0.0
0.30938074,0.0
0.017174067,0.0
0.061691586,0.0
0.024165586,0.0
0.03708647,0.0
0.23384939,1.0
0.58739215,1.0
0.078061596,1.0
0.016866593,0.0
0.02426868,0.0
0.05320212,0.0
0.048433974,0.0
0.024717897,0.0
0.023783622,0.0
0.01953286,0.0
0.05624329,0.0
0.5284431,0.0
0.016520029,0.0
0.03630107,0.0
0.027860504,0.0
0.019012323,0.0
0.25246257,0.0
0.0048074056,0.0
0.60914934,0.0
0.60416895,0.0
0.04856316,0.0
0.008894736,0.0
0.06925588,0.0
0.0059946785,0.0
0.042187575,0.0
0.021073094,0.0
0.009025497,0.0
0.19493066,1.0
0.10845097,0.0
0.009184056,0.0
0.035938915,0.0
0.6175223,1.0
0.045729816,0.0
0.036028024,0.0
0.021985687,0.0
0.08730486,0.0
0.016216815,0.0
0.009351931,0.0
0.08003634,0.0
0.0419646,0.0
0.048318975,3.0
0.13812947,0.0
0.022871684,0.0
0.07513005,0.0
0.07587766,0.0
0.23333451,0.0
0.033381928,0.0
0.08385977,0.0
0.0074565066,0.0
0.114461064,0.0
0.05424749,0.0
0.03631561,0.0
0.009209638,0.0
0.11460927,0.0
0.037083097,0.0
0.033705804,0.0
0.53412384,1.0
0.016122784,0.0
0.023211852,0.0
0.029655596,0.0
0.17694563,0.0
0.15654285,0.0
0.0095225945,0.0
0.03236361,0.0
0.19797745,1.0
0.10030312,0.0
0.07608755,0.0
0.009749364,0.0
0.011611557,0.0
0.1310136,0.0
0.027716182,0.0
0.089346476,0.0
0.045695085,0.0
0.013735832,0.0
0.0578131,0.0
0.007864024,0.0
0.16593777,0.0
0.007829271,0.0
0.091335684,0.0
0.3122162,1.0
0.009599039,0.0
0.008269601,0.0
0.016040236,0.0
0.03784424,0.0
0.31599697,1.0
0.37492105,0.0
0.03592831,0.0
0.021617772,0.0
0.007381914,0.0
0.05592232,0.0
0.0488212,0.0
0.018929813,0.0
0.038341727,0.0
0.030671129,2.0
0.17171912,3.0
0.18486665,0.0
0.038055073,0.0
0.0542202,0.0
0.020796096,0.0
0.024233665,0.0
0.008885278,0.0
0.1040486,0.0
0.07778017,0.0
0.05056652,0.0
0.111006476,1.0
0.06810535,0.0
0.0398409,0.0
0.067642316,0.0
0.037080597,0.0
0.008224349,0.0
0.08025975,0.0
0.064360596,1.0
0.13897507,0.0
0.5918741,3.0
0.048165374,1.0
0.2578378,0.0
0.06525276,0.0
0.020229748,0.0
0.020602744,0.0
0.3651082,0.0
0.010091617,0.0
0.0543502,0.0
0.3236862,1.0
0.034743097,0.0
0.0196182,0.0
0.042388238,0.0
0.43326622,0.0
0.034934714,0.0
0.07757045,0.0
0.06084937,0.0
0.051968213,0.0
0.120223425,0.0
0.01841746,0.0
0.039719623,0.0
0.032405347,0.0
0.034570627,0.0
0.055663157,0.0
0.0147212,0.0
0.11546025,0.0
0.026970224,0.0
0.16580348,0.0
0.025959142,0.0
0.090828896,0.0
0.019301847,0.0
0.007934996,0.0
0.103769936,0.0
0.009604196,0.0
0.039809756,0.0
0.062191248,0.0
0.13516854,0.0
0.4601042,0.0
0.1034502,0.0
0.0846845,0.0
0.043578345,0.0
0.011834837,0.0
0.028796589,0.0
0.044907216,0.0
0.16878918,0.0
0.018964956,0.0
0.5867931,1.0
0.012904614,0.0
0.03517569,0.0
0.007893414,0.0
0.49882117,0.0
0.042555507,0.0
0.015946472,0.0
0.031868,0.0
0.59887445,1.0
0.05914868,0.0
0.022451067,0.0
0.121912606,1.0
0.13521786,0.0
0.04461699,0.0
0.32659256,0.0
0.33306873,1.0
0.55646497,3.0
0.051811166,0.0
0.09908324,1.0
0.009481465,0.0
0.09545175,0.0
0.022281194,0.0
0.020815175,0.0
0.027532438,0.0
0.5416169,1.0
0.57747847,0.0
0.027711933,0.0
0.016287625,0.0
0.2016091,0.0
0.042775385,0.0
0.029707119,0.0
0.020125387,0.0
0.18705946,1.0
0.05333466,0.0
0.13249475,0.0
0.30066898,0.0
0.5568175,1.0
0.040475436,0.0
0.01596677,0.0
0.04443204,0.0
0.07229028,0.0
0.011164032,0.0
0.06418323,0.0
0.053212624,0.0
0.05424745,0.0
0.4820876,1.0
0.18399379,0.0
0.12653042,1.0
0.062658116,0.0
0.029339898,0.0
0.087529376,0.0
0.011200043,0.0
0.26826048,1.0
0.048407108,0.0
0.013875886,0.0
0.04068873,0.0
0.31275734,0.0
0.18650374,0.0
0.07031179,0.0
0.021119384,0.0
0.020000279,0.0
0.12773608,0.0
0.06456366,0.0
0.02829433,0.0
0.018343162,0.0
0.11175857,0.0
0.024977824,0.0
0.016988268,0.0
0.01300245,0.0
0.08601709,3.0
0.007582261,0.0
0.03034721,0.0
0.010202914,0.0
0.5491832,1.0
0.028978987,0.0
0.03854568,0.0
0.018243024,0.0
0.016370911,0.0
0.014844026,0.0
0.02836768,0.0
0.061635982,0.0
0.015491362,0.0
0.24754791,1.0
0.008745819,0.0
0.07591697,0.0
0.047932304,0.0
0.36988539,0.0
0.046194077,0.0
0.18640295,0.0
0.2430858,0.0
0.13590495,1.0
0.010168145,0.0
0.043522067,0.0
0.035717964,0.0
0.3793159,0.0
0.47945058,0.0
0.050235987,0.0
0.03931992,0.0
0.014287053,0.0
0.12485491,0.0
0.061852027,0.0
0.021879513,0.0
0.011174234,0.0
0.1387378,0.0
0.014914696,0.0
0.19410028,1.0
0.008540122,0.0
0.21109681,0.0
0.031834025,0.0
0.1444351,0.0
0.08004968,0.0
0.23338641,0.0
0.088047735,0.0
0.07241398,0.0
0.013791386,0.0
0.02652381,0.0
0.021803888,0.0
0.004811209,0.0
0.03286742,0.0
0.019775812,0.0
0.19353354,1.0
0.01352191,0.0
0.18972301,0.0
0.027486926,0.0
0.2285703,0.0
0.04115823,0.0
0.020832436,0.0
0.009409842,0.0
0.07073019,3.0
0.050609082,0.0
0.020948306,0.0
0.06866317,0.0
0.3550205,0.0
0.09197301,0.0
0.085967794,0.0
0.15750076,0.0
0.5055854,0.0
0.08702251,1.0
0.0816406,0.0
0.032368865,0.0
0.018431744,0.0
0.04907229,0.0
0.029415442,0.0
0.62091476,0.0
0.031340923,0.0
0.14830457,1.0
0.0094648795,0.0
0.075416975,0.0
0.25814664,1.0
0.070176825,0.0
0.089730285,0.0
0.028182777,0.0
0.05160777,0.0
0.54027885,1.0
0.042019993,0.0
0.17279705,0.0
0.027095577,1.0
0.010759981,0.0
0.030534191,0.0
0.048179246,0.0
0.015873015,0.0
0.0909565,0.0
0.0077540954,0.0
0.08343557,3.0
0.023879284,0.0
0.066329606,0.0
0.05961767,0.0
0.04866311,0.0
0.024914961,0.0
0.032578457,0.0
0.024482684,0.0
0.11980257,0.0
0.25399014,1.0
0.53977275,1.0
0.004786886,0.0
0.2442904,0.0
0.24254952,1.0
0.07759238,0.0
0.016690396,0.0
0.14123209,0.0
0.51326686,1.0
0.039148264,0.0
0.5341296,1.0
0.5527524,0.0
0.017342608,0.0
0.028912852,0.0
0.46306545,1.0
0.2158976,1.0
0.0134441145,0.0
0.037860394,0.0
0.044809744,0.0
0.24494924,1.0
0.45624697,1.0
0.010420777,0.0
0.07503706,0.0
0.17120805,0.0
0.06788582,0.0
0.16183385,1.0
0.03335079,0.0
0.08303301,0.0
0.025777286,0.0
0.09761203,0.0
0.43070063,0.0
0.024779974,0.0
0.030976526,0.0
0.014456074,0.0
0.011482115,0.0
0.1968667,0.0
0.042534694,0.0
0.5559618,0.0
0.5318822,1.0
0.045693386,0.0
0.0820555,0.0
0.033204764,0.0
0.32089287,0.0
0.115566194,0.0
0.023711327,0.0
0.0468206,0.0
0.20156054,1.0
0.03704781,0.0
0.03081288,0.0
0.5989615,1.0
0.13766603,0.0
0.25916913,0.0
0.15341619,0.0
0.27193847,1.0
0.2259499,0.0
0.040710732,0.0
0.044533916,1.0
0.6615704,3.0
0.0570687,0.0
0.015562464,0.0
0.09577933,0.0
0.014746051,0.0
0.03943093,0.0
0.028638743,0.0
0.04057264,1.0
0.11759549,0.0
0.19199325,0.0
0.5979123,0.0
0.027186833,0.0
0.2183712,0.0
0.007569935,0.0
0.5438057,1.0
0.03723904,0.0
0.5554696,1.0
0.026468081,0.0
0.24116172,0.0
0.23659353,0.0
0.036802243,0.0
0.06553521,0.0
0.55480975,0.0
0.029179147,0.0
0.075738184,0.0
0.022712165,0.0
0.041332785,0.0
0.04957833,1.0
0.08947736,0.0
0.24122488,0.0
0.06548121,0.0
0.17825444,0.0
0.0617922,0.0
0.038848657,0.0
0.020792188,0.0
0.16619085,0.0
0.04397255,0.0
0.17434743,0.0
0.033245493,0.0
0.025203982,0.0
0.12677164,0.0
0.051175565,0.0
0.009051042,0.0
0.04547221,0.0
0.009328184,0.0
0.023842093,0.0
0.01595865,0.0
0.08597274,0.0
0.12951286,0.0
0.03555335,0.0
0.016159732,0.0
0.06435745,0.0
0.0504627,0.0
0.16203243,0.0
0.066189334,0.0
0.05706042,0.0
0.061766572,0.0
0.20992486,0.0
0.0086291535,0.0
0.5699021,3.0
0.081151865,0.0
0.012990881,0.0
0.017884864,0.0
0.029206606,0.0
0.11836365,0.0
0.007929406,0.0
0.037709244,0.0
0.022316163,0.0
0.042794883,0.0
0.0042373044,0.0
0.35313916,0.0
0.036504757,0.0
0.035634276,0.0
0.027262194,0.0
0.0099768145,0.0
0.025667533,0.0
0.008267125,0.0
0.034459494,0.0
0.04790265,0.0
0.06976496,0.0
0.013627163,0.0
0.014507131,0.0
0.05500886,0.0
0.058726408,0.0
0.14537469,0.0
0.011117927,0.0
0.060078274,3.0
0.095623896,1.0
0.0053472687,0.0
0.020089962,0.0
0.044508792,0.0
0.036294576,1.0
0.6213943,1.0
0.011524849,0.0
0.122937344,0.0
0.06592236,0.0
0.07994158,0.0
0.023919724,0.0
0.028073141,0.0
0.117008455,0.0
0.030554807,0.0
0.06291583,0.0
0.017120888,0.0
0.2805928,1.0
0.053336866,0.0
0.2029286,1.0
0.05497759,0.0
0.5214276,0.0
0.024956588,0.0
0.008519887,0.0
0.087730154,0.0
0.019711332,0.0
0.25811565,0.0
0.012777976,0.0
0.004497033,0.0
0.020963507,0.0
0.199665,0.0
0.052385177,0.0
0.0071178162,0.0
0.009322205,0.0
0.07525956,3.0
0.048478425,0.0
0.604981,0.0
0.035347965,0.0
0.06301181,0.0
0.0070141247,0.0
0.03149176,0.0
0.032153595,0.0
0.3730542,0.0
0.18476942,0.0
0.084801376,0.0
0.04704231,0.0
0.07712273,0.0
0.02269331,0.0
0.028108362,0.0
0.060452685,0.0
0.16235027,0.0
0.07812009,0.0
0.037294924,0.0
0.05433131,0.0
0.33893374,0.0
0.033637296,0.0
0.017222987,0.0
0.06576327,1.0
0.04251335,0.0
0.008215514,0.0
0.06407137,0.0
0.23590723,0.0
0.04725452,0.0
0.015431528,0.0
0.016744398,0.0
0.0281495,0.0
0.038585283,0.0
0.033807933,0.0
0.15133308,3.0
0.57330084,1.0
0.521333,1.0
0.12744412,0.0
0.041155376,0.0
0.12836266,0.0
0.026168725,0.0
0.035293154,0.0
0.018184833,0.0
0.056932773,0.0
0.063931696,0.0
0.008717211,0.0
0.19598548,0.0
0.046164606,0.0
0.24072789,0.0
0.04681424,0.0
0.04636657,0.0
0.054740917,0.0
0.10680132,0.0
0.02211188,0.0
0.089768454,0.0
0.0076694186,0.0
0.02230621,0.0
0.11192621,0.0
0.010383927,0.0
0.016965244,0.0
0.030893013,0.0
0.09668491,0.0
0.008847845,0.0
0.106882565,0.0
0.03324596,0.0
0.21039987,0.0
0.014577877,0.0
0.09927834,0.0
0.16282131,0.0
0.00988445,0.0
0.0076862434,0.0
0.41329786,0.0
0.17345127,1.0
0.017756835,0.0
0.058590982,1.0
0.009258843,0.0
0.046064842,0.0
0.054926127,0.0
0.009594135,0.0
0.035191793,0.0
0.06499669,0.0
0.024724033,0.0
0.10114059,0.0
0.013071154,0.0
0.041880723,0.0
0.015787378,0.0
0.056779947,0.0
0.01980449,0.0
0.018218858,0.0
0.01738535,0.0
0.037270382,0.0
0.030860702,0.0
0.048365362,0.0
0.016208,0.0
0.112579435,0.0
0.030541586,0.0
0.025770195,0.0
0.020295843,0.0
0.18615337,0.0
0.5538534,1.0
0.014308009,1.0
0.4500155,1.0
0.027445164,0.0
0.117520824,0.0
0.008258362,0.0
0.10707257,0.0
0.018571675,0.0
0.02008627,0.0
0.06303833,0.0
0.06862955,0.0
0.08411679,0.0
0.037689995,0.0
0.52133477,1.0
0.0999089,0.0
0.22588304,0.0
0.083724685,0.0
0.05403988,1.0
0.094647534,0.0
0.013195154,0.0
0.0098238345,0.0
0.025882337,0.0
0.026373224,0.0
0.008483551,0.0
0.0583327,1.0
0.049221408,0.0
0.022879396,0.0
0.038469933,0.0
0.032435045,0.0
0.0070393113,0.0
0.031586576,0.0
0.46833885,1.0
0.15951197,0.0
0.023977814,0.0
0.03417442,0.0
0.050126404,0.0
0.040267464,0.0
0.056935064,0.0
0.011075564,0.0
0.2952127,1.0
0.079332404,0.0
0.036189526,0.0
0.26451153,0.0
0.10411221,0.0
0.18949515,0.0
0.029000206,0.0
0.036040336,0.0
0.011246396,0.0
0.16632794,0.0
0.037853424,0.0
0.060916185,0.0
0.03923169,0.0
0.084770896,0.0
0.01374891,0.0
0.027743671,1.0
