var23_xgb_sfbs,mtly
0.64441967,1.0
0.3379192,0.0
0.06569946,0.0
0.112472706,0.0
0.03133715,0.0
0.07669304,0.0
0.014078829,0.0
0.046732094,0.0
0.042037316,0.0
0.33233514,0.0
0.17871413,0.0
0.11020869,0.0
0.09814189,0.0
0.23791997,0.0
0.082477905,0.0
0.010708841,0.0
0.018621864,0.0
0.036239512,0.0
0.008825196,0.0
0.26625562,0.0
0.20496981,3.0
0.022290647,0.0
0.023031646,0.0
0.0091694,0.0
0.086062334,0.0
0.07625247,0.0
0.48987782,1.0
0.010365937,0.0
0.071933374,0.0
0.023621239,0.0
0.04778727,0.0
0.052663065,0.0
0.041703217,0.0
0.11973728,0.0
0.07701346,0.0
0.10193182,0.0
0.088969365,0.0
0.0081820125,0.0
0.01430751,0.0
0.26233828,0.0
0.60430187,1.0
0.018749265,0.0
0.16356727,1.0
0.06492246,0.0
0.03547727,0.0
0.11173147,0.0
0.09014806,0.0
0.08969407,0.0
0.054989737,0.0
0.054697983,0.0
0.06286164,0.0
0.12526084,0.0
0.13879697,0.0
0.12043545,0.0
0.04343165,0.0
0.10981383,0.0
0.16475895,0.0
0.043356046,0.0
0.08522893,0.0
0.25379297,0.0
0.009771209,0.0
0.055747148,0.0
0.029881857,0.0
0.0075375177,0.0
0.014622434,0.0
0.059957657,0.0
0.17004567,0.0
0.044413358,0.0
0.018917378,0.0
0.021662334,0.0
0.008090082,0.0
0.06267724,0.0
0.2078093,1.0
0.066501506,0.0
0.043146383,0.0
0.07566863,0.0
0.025451684,0.0
0.17404014,0.0
0.010755817,0.0
0.18196929,0.0
0.054654952,0.0
0.00649335,0.0
0.040252008,0.0
0.011372587,0.0
0.123499125,1.0
0.33190936,1.0
0.17235795,0.0
0.0047836574,0.0
0.33517238,1.0
0.03191593,0.0
0.02036448,0.0
0.09450469,0.0
0.0562526,0.0
0.034736514,0.0
0.06801688,0.0
0.043322306,0.0
0.06315175,0.0
0.05307554,0.0
0.03513891,0.0
0.05723204,0.0
0.018859813,0.0
0.11593721,0.0
0.12603812,0.0
0.0899669,0.0
0.027838545,1.0
0.123508744,0.0
0.04566659,0.0
0.028020108,0.0
0.045504887,0.0
0.025861245,0.0
0.009002082,0.0
0.016732063,0.0
0.044463642,0.0
0.017383603,0.0
0.008101335,0.0
0.02534452,0.0
0.019116528,0.0
0.22538857,3.0
0.03116878,0.0
0.12272326,0.0
0.01914832,0.0
0.010013968,0.0
0.07223455,0.0
0.012630914,0.0
0.033298083,0.0
0.2097423,0.0
0.08998022,0.0
0.34118542,1.0
0.5862837,1.0
0.108408704,0.0
0.050512526,0.0
0.1678205,0.0
0.11037123,0.0
0.15237014,0.0
0.020786842,0.0
0.42574006,3.0
0.039689276,0.0
0.55966437,1.0
0.051888704,0.0
0.21282797,0.0
0.12440188,0.0
0.15859906,0.0
0.022272741,0.0
0.07764142,0.0
0.009582894,0.0
0.016062172,0.0
0.06591313,0.0
0.15176624,0.0
0.039605446,0.0
0.12848844,0.0
0.12563695,0.0
0.037947107,0.0
0.11107208,1.0
0.020719485,0.0
0.07353776,0.0
0.0141696,0.0
0.33699167,0.0
0.041602813,0.0
0.13569584,0.0
0.6083861,1.0
0.12329374,0.0
0.0057941168,0.0
0.013009029,0.0
0.055408057,0.0
0.012401732,0.0
0.2183386,1.0
0.3541271,1.0
0.06095449,0.0
0.15837075,1.0
0.15046598,1.0
0.027785217,0.0
0.039935738,0.0
0.043282434,0.0
0.018621879,0.0
0.019655596,0.0
0.06369355,0.0
0.106848285,0.0
0.10412258,0.0
0.0077440697,0.0
0.28522602,0.0
0.05083099,0.0
0.05091927,0.0
0.1884811,0.0
0.029768053,0.0
0.03413168,0.0
0.10696791,0.0
0.49477813,0.0
0.109658904,0.0
0.010973399,0.0
0.046173587,0.0
0.034414023,0.0
0.05807427,0.0
0.5751991,0.0
0.08324053,3.0
0.13000298,0.0
0.50191796,0.0
0.13986363,0.0
0.03981546,0.0
0.024338529,0.0
0.0072701424,0.0
0.15873165,0.0
0.036071025,0.0
0.07893205,0.0
0.020911654,0.0
0.026378857,0.0
0.021120312,0.0
0.011054893,0.0
0.119402096,1.0
0.096622854,0.0
0.04565194,0.0
0.31488308,0.0
0.10743849,0.0
0.055801347,0.0
0.075004436,0.0
0.03762271,0.0
0.063949026,0.0
0.06549136,0.0
0.06754685,1.0
0.15669167,0.0
0.053618476,0.0
0.075397246,0.0
0.10453121,0.0
0.062049914,0.0
0.010661769,0.0
0.104994014,0.0
0.008958072,0.0
0.017065126,0.0
0.04113348,0.0
0.05317236,0.0
0.10453488,0.0
0.017261114,0.0
0.02386034,0.0
0.11235696,0.0
0.035805542,0.0
0.2952404,0.0
0.013915334,0.0
0.06915589,0.0
0.014553845,0.0
0.050128356,0.0
0.014678147,0.0
0.13777383,0.0
0.13871908,0.0
0.04417225,0.0
0.124473885,0.0
0.013052773,0.0
0.41488874,1.0
0.066221945,1.0
0.14798503,0.0
0.14120889,0.0
0.07880693,0.0
0.13441168,0.0
0.014846368,0.0
0.12647131,0.0
0.029699529,0.0
0.31897673,0.0
0.043465033,0.0
0.0076428275,0.0
0.015563228,0.0
0.20644659,0.0
0.1007407,0.0
0.061793573,0.0
0.047142677,0.0
0.015121442,0.0
0.030439667,0.0
0.013254133,0.0
0.08018711,0.0
0.10009816,0.0
0.10720371,0.0
0.22898349,1.0
0.02206419,0.0
0.102267094,0.0
0.26685473,1.0
0.08604127,0.0
0.028038766,1.0
0.083600484,1.0
0.01099504,0.0
0.028943243,0.0
0.076057084,0.0
0.03498754,3.0
0.115995444,0.0
0.07873885,1.0
0.1117613,1.0
0.07292063,0.0
0.0072486685,0.0
0.07118353,0.0
0.6130596,1.0
0.05623832,0.0
0.044562396,0.0
0.3680896,1.0
0.027770294,0.0
0.43069914,1.0
0.059093535,0.0
0.3151131,1.0
0.028982436,0.0
0.03119996,0.0
0.041074306,0.0
0.016181419,0.0
0.16956459,1.0
0.1432174,0.0
0.013711269,0.0
0.00983019,0.0
0.16683544,0.0
0.12834577,0.0
0.10913998,0.0
0.05444793,0.0
0.14547913,0.0
0.07633882,2.0
0.23687804,0.0
0.15990411,0.0
0.21683548,1.0
0.26789397,0.0
0.32346418,0.0
0.0071180128,0.0
0.33865273,1.0
0.070289314,0.0
0.10490792,0.0
0.09557158,0.0
0.008153456,0.0
0.307547,0.0
0.026540479,0.0
0.044921413,0.0
0.17665091,0.0
0.012063123,0.0
0.026267638,0.0
0.07520574,0.0
0.062471967,0.0
0.010648333,0.0
0.018151207,0.0
0.1781351,0.0
0.0094817,0.0
0.02456868,0.0
0.058766767,0.0
0.022115171,0.0
0.07200462,0.0
0.17428894,0.0
0.0075107655,0.0
0.2326867,1.0
0.04048175,0.0
0.21455257,0.0
0.2008278,0.0
0.20509212,0.0
0.01237283,0.0
0.123677105,0.0
0.14264716,0.0
0.1374883,1.0
0.027656727,0.0
0.04521522,0.0
0.032839656,0.0
0.017724136,2.0
0.17412385,0.0
0.05877282,0.0
0.20535582,0.0
0.11340633,0.0
0.01419528,0.0
0.07689401,0.0
0.3040813,0.0
0.17970179,0.0
0.010978915,0.0
0.6708676,0.0
0.17993172,0.0
0.57065016,1.0
0.021546278,0.0
0.058941305,0.0
0.049083058,0.0
0.091777205,0.0
0.067984626,0.0
0.06087514,0.0
0.08480157,0.0
0.019838123,0.0
0.20867687,1.0
0.02851422,0.0
0.19322838,3.0
0.046109546,0.0
0.33889255,1.0
0.007334742,0.0
0.09406876,0.0
0.27403018,0.0
0.069359995,0.0
0.050523512,0.0
0.15682335,1.0
0.03638099,3.0
0.00784552,0.0
0.25433856,0.0
0.09733623,0.0
0.39244577,0.0
0.008285429,0.0
0.01893693,0.0
0.04478347,0.0
0.016976029,0.0
0.040188413,0.0
0.36085644,0.0
0.008677959,0.0
0.052308556,0.0
0.10554533,0.0
0.17707875,0.0
0.17132077,0.0
0.048417423,0.0
0.090898834,0.0
0.071749344,0.0
0.032043263,0.0
0.19082189,1.0
0.052116293,0.0
0.051927958,1.0
0.09287686,0.0
0.6078776,0.0
0.09017472,3.0
0.10309665,0.0
0.012437393,0.0
0.26775655,1.0
0.05876023,0.0
0.058281276,0.0
0.07483716,0.0
0.12620161,0.0
0.019738864,0.0
0.10571822,0.0
0.10694762,0.0
0.024486344,0.0
0.6289345,1.0
0.121072054,0.0
0.027911035,0.0
0.0657081,3.0
0.09968796,1.0
0.048672453,0.0
0.08198254,0.0
0.58033276,0.0
0.03650729,0.0
0.06690835,0.0
0.14094852,0.0
0.07293637,0.0
0.023735397,0.0
0.05633997,0.0
0.20167647,0.0
0.13007355,0.0
0.05173099,0.0
0.07857553,0.0
0.06867921,0.0
0.047134817,0.0
0.015628614,0.0
0.09028697,0.0
0.013898084,0.0
0.13593473,0.0
0.054056738,0.0
0.03221289,0.0
0.049530424,0.0
0.13802111,0.0
0.071031116,1.0
0.15988266,0.0
0.01604552,0.0
0.08671861,0.0
0.13800031,0.0
0.010614375,0.0
0.011562781,0.0
0.058844447,0.0
0.12326737,0.0
0.025540767,0.0
0.12590452,0.0
0.03225483,0.0
0.19291782,0.0
0.009002091,0.0
0.007649423,0.0
0.021614335,0.0
0.108612224,0.0
0.013971755,0.0
0.066046536,0.0
0.046704758,0.0
0.17808343,0.0
0.008557814,0.0
0.10383075,0.0
0.17389323,1.0
0.010298671,0.0
0.1341055,0.0
0.15290508,1.0
0.01085704,0.0
0.05154903,0.0
0.47416928,1.0
0.015247618,0.0
0.17502531,1.0
0.03885531,0.0
0.017719477,0.0
0.62843573,1.0
0.34548512,0.0
0.0350677,0.0
0.019656073,0.0
0.32891533,0.0
0.035462514,3.0
0.037255596,0.0
0.15908816,0.0
0.17309044,0.0
0.05308239,0.0
0.33064803,1.0
0.0135415895,0.0
0.031844884,0.0
0.009997144,0.0
0.09655217,0.0
0.052095268,0.0
0.016842874,0.0
0.011892312,0.0
0.05184062,0.0
0.03575242,0.0
0.17295472,0.0
0.058485795,0.0
0.007010596,0.0
0.007359924,0.0
0.10523132,0.0
0.05532088,0.0
0.023064882,0.0
0.06424373,0.0
0.11465581,0.0
0.05204959,0.0
0.01734301,0.0
0.012572723,0.0
0.032963756,0.0
0.021801086,0.0
0.062932156,0.0
0.062292717,0.0
0.028659081,0.0
0.02244295,0.0
0.10099697,0.0
0.52557456,0.0
0.029914372,0.0
0.65160346,3.0
0.3293896,1.0
0.20968503,0.0
0.5174589,0.0
0.4398532,0.0
0.06801049,1.0
0.0451181,0.0
0.56310654,1.0
0.041665997,0.0
0.043637905,0.0
0.15448377,0.0
0.10636103,0.0
0.046628084,0.0
0.024911983,0.0
0.0132191675,0.0
0.029073171,0.0
0.013894709,0.0
0.049279876,0.0
0.13860902,0.0
0.02540609,0.0
0.046636783,0.0
0.16683997,1.0
0.1557235,0.0
0.040234864,3.0
0.021725627,0.0
0.02925964,0.0
0.029830325,0.0
0.03980046,0.0
0.07381384,0.0
0.049587596,0.0
0.037373096,0.0
0.117958784,0.0
0.04441587,0.0
0.010019771,0.0
0.10358275,0.0
0.027381783,0.0
0.01461665,0.0
0.2456013,0.0
0.15232924,0.0
0.18721732,3.0
0.36576384,0.0
0.08726626,0.0
0.02022144,0.0
0.18004271,0.0
0.017320195,0.0
0.07863788,0.0
0.05728681,0.0
0.10205252,0.0
0.40485647,1.0
0.072794005,1.0
0.044000633,0.0
0.015839456,0.0
0.28769177,0.0
0.02186803,0.0
0.124123506,0.0
0.07220819,0.0
0.039456762,0.0
0.012692404,0.0
0.004038806,0.0
0.019483354,0.0
0.0566618,0.0
0.010253979,0.0
0.09832882,0.0
0.017461197,0.0
0.016861122,0.0
0.58012414,1.0
0.443791,1.0
0.020744711,0.0
0.16679385,0.0
0.01724036,0.0
0.22300002,0.0
0.009644309,0.0
0.027028881,1.0
0.034472756,0.0
0.0142218135,0.0
0.013413835,0.0
0.10749501,0.0
0.07162337,0.0
0.0773591,0.0
0.029681271,0.0
0.5295376,0.0
0.012588701,0.0
0.047859993,0.0
0.008113647,0.0
0.18410386,0.0
0.16958292,0.0
0.02855034,0.0
0.030280624,0.0
0.021067249,0.0
0.5752305,1.0
0.06554652,0.0
0.04002747,0.0
0.02235199,0.0
0.06354815,0.0
0.019890204,0.0
0.18068703,0.0
0.01970943,0.0
0.023098458,0.0
0.2359941,0.0
0.13851859,0.0
0.042334195,0.0
0.039515954,0.0
0.31930542,0.0
0.015439936,0.0
0.063646674,0.0
0.023153814,0.0
0.040054202,0.0
0.24281597,1.0
0.5857255,1.0
0.07820702,1.0
0.01508804,0.0
0.023094093,0.0
0.055825096,0.0
0.048467897,0.0
0.02476867,0.0
0.022353152,0.0
0.01975188,0.0
0.055609874,0.0
0.5358852,0.0
0.01520228,0.0
0.03678845,0.0
0.0402991,0.0
0.01928983,0.0
0.26053652,0.0
0.0048085162,0.0
0.6228913,0.0
0.57109463,0.0
0.045820627,0.0
0.008239221,0.0
0.0696544,0.0
0.0058599496,0.0
0.041594207,0.0
0.021296622,0.0
0.008556315,0.0
0.20444101,1.0
0.10968881,0.0
0.008543322,0.0
0.03389017,0.0
0.6160043,1.0
0.04587582,0.0
0.0356137,0.0
0.022713648,0.0
0.08663131,0.0
0.015177539,0.0
0.00892911,0.0
0.080583274,0.0
0.040691674,0.0
0.046196017,3.0
0.14093788,0.0
0.020948423,0.0
0.07335207,0.0
0.07372428,0.0
0.2505901,0.0
0.031649336,0.0
0.07959314,0.0
0.0070842863,0.0
0.111516096,0.0
0.052409034,0.0
0.03548123,0.0
0.008388198,0.0
0.10909083,0.0
0.037405524,0.0
0.035001233,0.0
0.5498482,1.0
0.014992402,0.0
0.023415787,0.0
0.028907642,0.0
0.17839509,0.0
0.15412806,0.0
0.009470999,0.0
0.032303624,0.0
0.20823263,1.0
0.094641455,0.0
0.07670684,0.0
0.008840953,0.0
0.011537327,0.0
0.13376921,0.0
0.028530752,0.0
0.087658,0.0
0.047645964,0.0
0.013267943,0.0
0.057469163,0.0
0.0077205957,0.0
0.16586302,0.0
0.0076291133,0.0
0.08401946,0.0
0.2782102,1.0
0.009483146,0.0
0.007915048,0.0
0.016401896,0.0
0.038120948,0.0
0.3230415,1.0
0.38291034,0.0
0.03552481,0.0
0.022535684,0.0
0.0070303543,0.0
0.057381872,0.0
0.043432746,0.0
0.018303609,0.0
0.039451,0.0
0.039618388,2.0
0.16899492,3.0
0.1808671,0.0
0.036614586,0.0
0.0554847,0.0
0.020228269,0.0
0.023696853,0.0
0.008605328,0.0
0.11241198,0.0
0.07219631,0.0
0.050161194,0.0
0.11237462,1.0
0.0674056,0.0
0.03912387,0.0
0.07004814,0.0
0.036626562,0.0
0.0076548993,0.0
0.08110675,0.0
0.0662998,1.0
0.13799638,0.0
0.60630375,3.0
0.047845364,1.0
0.26311916,0.0
0.0647301,0.0
0.02012374,0.0
0.020295383,0.0
0.37460527,0.0
0.009906117,0.0
0.05408727,0.0
0.3303831,1.0
0.035424247,0.0
0.019820118,0.0
0.0439602,0.0
0.42755762,0.0
0.033696204,0.0
0.08021073,0.0
0.06333203,0.0
0.053651325,0.0
0.12245791,0.0
0.018624237,0.0
0.03950721,0.0
0.031584155,0.0
0.034918163,0.0
0.0569762,0.0
0.013264913,0.0
0.12196798,0.0
0.026943067,0.0
0.15926893,0.0
0.027207967,0.0
0.09135925,0.0
0.018518439,0.0
0.0077360496,0.0
0.10177613,0.0
0.008943467,0.0
0.04225595,0.0
0.05989586,0.0
0.13235821,0.0
0.46728593,0.0
0.100812756,0.0
0.08430445,0.0
0.04373405,0.0
0.011610288,0.0
0.027404396,0.0
0.045246758,0.0
0.17483771,0.0
0.018039534,0.0
0.58909774,1.0
0.012161623,0.0
0.033416178,0.0
0.017535603,0.0
0.5043983,0.0
0.053942893,0.0
0.014801714,0.0
0.030342147,0.0
0.60466605,1.0
0.056263067,0.0
0.022303281,0.0
0.11306625,1.0
0.13562234,0.0
0.044759437,0.0
0.3281397,0.0
0.34412244,1.0
0.46350837,3.0
0.050924957,0.0
0.0943052,1.0
0.008929773,0.0
0.09710974,0.0
0.022598915,0.0
0.01978784,0.0
0.02632801,0.0
0.5398912,1.0
0.57220036,0.0
0.028278673,0.0
0.016230687,0.0
0.19561853,0.0
0.043363567,0.0
0.02966776,0.0
0.02000072,0.0
0.1893321,1.0
0.052789588,0.0
0.13208744,0.0
0.3249178,0.0
0.5575252,1.0
0.040631924,0.0
0.015873868,0.0
0.043267112,0.0
0.06886418,0.0
0.010361148,0.0
0.06602543,0.0
0.047976263,0.0
0.052482862,0.0
0.49182573,1.0
0.18473452,0.0
0.13108757,1.0
0.063338436,0.0
0.029700778,0.0
0.08718949,0.0
0.010866436,0.0
0.27654982,1.0
0.04951578,0.0
0.013422104,0.0
0.041776802,0.0
0.3262147,0.0
0.19023761,0.0
0.070811845,0.0
0.019784603,0.0
0.019784315,0.0
0.12697162,0.0
0.0657358,0.0
0.028000016,0.0
0.018345311,0.0
0.114433266,0.0
0.022129985,0.0
0.016383916,0.0
0.013087708,0.0
0.08229844,3.0
0.0071154563,0.0
0.03056901,0.0
0.00914198,0.0
0.5557782,1.0
0.028020518,0.0
0.03753063,0.0
0.017947888,0.0
0.03267912,0.0
0.0142723005,0.0
0.027959475,0.0
0.05902292,0.0
0.015030793,0.0
0.20531157,1.0
0.008160299,0.0
0.073729716,0.0
0.048942156,0.0
0.36892322,0.0
0.044051107,0.0
0.1936864,0.0
0.24914129,0.0
0.13559233,1.0
0.00936151,0.0
0.042885616,0.0
0.034112178,0.0
0.3397198,0.0
0.4800526,0.0
0.050514467,0.0
0.043407857,0.0
0.012810167,0.0
0.124163434,0.0
0.063435934,0.0
0.022245618,0.0
0.010956677,0.0
0.14003274,0.0
0.014097588,0.0
0.19329192,1.0
0.008241715,0.0
0.2199005,0.0
0.030633407,0.0
0.14737153,0.0
0.08384115,0.0
0.22668424,0.0
0.08924316,0.0
0.07286393,0.0
0.0135808475,0.0
0.025651574,0.0
0.021598455,0.0
0.005055083,0.0
0.03268899,0.0
0.019623125,0.0
0.21324606,1.0
0.01266486,0.0
0.18708274,0.0
0.030551918,0.0
0.23990616,0.0
0.04258244,0.0
0.020155283,0.0
0.008996278,0.0
0.068488,3.0
0.04792167,0.0
0.020537168,0.0
0.06798259,0.0
0.35321093,0.0
0.090594344,0.0
0.08043498,0.0
0.15934758,0.0
0.51626575,0.0
0.08667889,1.0
0.085446656,0.0
0.040399633,0.0
0.01803645,0.0
0.048656974,0.0
0.028918007,0.0
0.62279963,0.0
0.029495196,0.0
0.14517234,1.0
0.009386429,0.0
0.084140494,0.0
0.26522785,1.0
0.07013908,0.0
0.09125327,0.0
0.027784036,0.0
0.050522167,0.0
0.54232526,1.0
0.04254003,0.0
0.17697388,0.0
0.025364893,1.0
0.010023733,0.0
0.031354614,0.0
0.048229147,0.0
0.015886517,0.0
0.08889506,0.0
0.0076263887,0.0
0.0857173,3.0
0.024163287,0.0
0.060407437,0.0
0.057024147,0.0
0.04864209,0.0
0.025856454,0.0
0.032400098,0.0
0.023852693,0.0
0.116213575,0.0
0.25630167,1.0
0.5287238,1.0
0.004931243,0.0
0.24001434,0.0
0.24705343,1.0
0.09004977,0.0
0.01633751,0.0
0.13880634,0.0
0.52243626,1.0
0.039294858,0.0
0.5390114,1.0
0.56499743,0.0
0.017545583,0.0
0.029127635,0.0
0.47045368,1.0
0.21532531,1.0
0.01295964,0.0
0.037649084,0.0
0.047103204,0.0
0.25676054,1.0
0.4688053,1.0
0.010256088,0.0
0.07325235,0.0
0.17537555,0.0
0.070009515,0.0
0.16406682,1.0
0.032612815,0.0
0.081195325,0.0
0.036007095,0.0
0.091803774,0.0
0.4351791,0.0
0.024016807,0.0
0.029893115,0.0
0.014082479,0.0
0.0112086665,0.0
0.19320513,0.0
0.043162912,0.0
0.5707598,0.0
0.5349419,1.0
0.045823902,0.0
0.0810959,0.0
0.03221632,0.0
0.31723025,0.0
0.117051065,0.0
0.023660928,0.0
0.04631546,0.0
0.20649473,1.0
0.037111506,0.0
0.030531297,0.0
0.60800123,1.0
0.1398438,0.0
0.26593667,0.0
0.1608801,0.0
0.18232633,1.0
0.22717547,0.0
0.039292,0.0
0.042069245,1.0
0.67004627,3.0
0.059673805,0.0
0.014870988,0.0
0.09573425,0.0
0.013630398,0.0
0.03908038,0.0
0.028176019,0.0
0.040099174,1.0
0.11930303,0.0
0.18947622,0.0
0.53030956,0.0
0.027256936,0.0
0.20256004,0.0
0.007449792,0.0
0.54469067,1.0
0.03630548,0.0
0.47590533,1.0
0.026971843,0.0
0.25918084,0.0
0.2421918,0.0
0.040668357,0.0
0.06594355,0.0
0.56870544,0.0
0.029470911,0.0
0.07786455,0.0
0.021771772,0.0
0.041241582,0.0
0.050131604,1.0
0.088551834,0.0
0.2528484,0.0
0.06659924,0.0
0.17908281,0.0
0.059701238,0.0
0.037295952,0.0
0.020171914,0.0
0.16802289,0.0
0.0419664,0.0
0.17727046,0.0
0.03319391,0.0
0.023921434,0.0
0.13291016,0.0
0.05028352,0.0
0.008666183,0.0
0.042560972,0.0
0.008868662,0.0
0.021991173,0.0
0.014593186,0.0
0.08976813,0.0
0.13336584,0.0
0.034371346,0.0
0.015815176,0.0
0.06734083,0.0
0.049787655,0.0
0.1550821,0.0
0.06602929,0.0
0.058457617,0.0
0.061664753,0.0
0.21194932,0.0
0.008482709,0.0
0.5789409,3.0
0.07931236,0.0
0.012713594,0.0
0.017216243,0.0
0.028641129,0.0
0.120282516,0.0
0.007638629,0.0
0.036442667,0.0
0.02277686,0.0
0.04544086,0.0
0.004263978,0.0
0.35348046,0.0
0.03472455,0.0
0.03594328,0.0
0.026054563,0.0
0.009708802,0.0
0.027808737,0.0
0.008145699,0.0
0.033423606,0.0
0.046035092,0.0
0.068877526,0.0
0.013512832,0.0
0.013784991,0.0
0.05684891,0.0
0.06094476,0.0
0.14904834,0.0
0.010788812,0.0
0.060031798,3.0
0.10456873,1.0
0.006194061,0.0
0.02015208,0.0
0.045234922,0.0
0.033585254,1.0
0.6251829,1.0
0.011731936,0.0
0.12293601,0.0
0.064663835,0.0
0.07992703,0.0
0.023005603,0.0
0.03638815,0.0
0.11786332,0.0
0.030380433,0.0
0.06400268,0.0
0.017478967,0.0
0.28691918,1.0
0.051356383,0.0
0.20215191,1.0
0.053985063,0.0
0.5384706,0.0
0.024192845,0.0
0.008655256,0.0
0.0859806,0.0
0.02023071,0.0
0.24747187,0.0
0.012463906,0.0
0.0038683864,0.0
0.020308686,0.0
0.19983535,0.0
0.053675674,0.0
0.006942418,0.0
0.008309799,0.0
0.06986525,3.0
0.049630363,0.0
0.613066,0.0
0.032955054,0.0
0.060270842,0.0
0.0069968705,0.0
0.031337388,0.0
0.030634163,0.0
0.37022412,0.0
0.18313764,0.0
0.08816077,0.0
0.045925993,0.0
0.08360072,0.0
0.023039725,0.0
0.02728484,0.0
0.058177948,0.0
0.16426271,0.0
0.07895916,0.0
0.03551932,0.0
0.055592597,0.0
0.34862044,0.0
0.033221286,0.0
0.017579617,0.0
0.066677555,1.0
0.041779887,0.0
0.008158293,0.0
0.065074146,0.0
0.23478727,0.0
0.04620252,0.0
0.014865852,0.0
0.01600877,0.0
0.028244533,0.0
0.03696051,0.0
0.03441897,0.0
0.14807078,3.0
0.575453,1.0
0.5318257,1.0
0.13107033,0.0
0.040715553,0.0
0.13262771,0.0
0.024365138,0.0
0.035673786,0.0
0.017369958,0.0
0.05762636,0.0
0.06275138,0.0
0.008570011,0.0
0.19909622,0.0
0.042573646,0.0
0.22260563,0.0
0.047654763,0.0
0.04418392,0.0
0.057070583,0.0
0.11847883,0.0
0.021523383,0.0
0.09516697,0.0
0.007381922,0.0
0.022601373,0.0
0.11934649,0.0
0.009815805,0.0
0.015555814,0.0
0.039790276,0.0
0.106626436,0.0
0.008339303,0.0
0.1063924,0.0
0.032142557,0.0
0.15439248,0.0
0.012959752,0.0
0.097342096,0.0
0.16791585,0.0
0.009601266,0.0
0.0073120566,0.0
0.42128298,0.0
0.16989815,1.0
0.017645225,0.0
0.06769879,1.0
0.009057854,0.0
0.046053197,0.0
0.055680953,0.0
0.008939326,0.0
0.03387387,0.0
0.0652814,0.0
0.025082631,0.0
0.09972297,0.0
0.012815348,0.0
0.04264776,0.0
0.015291037,0.0
0.054633565,0.0
0.019348338,0.0
0.017860617,0.0
0.017197007,0.0
0.036951024,0.0
0.030519992,0.0
0.04934604,0.0
0.015810357,0.0
0.111654826,0.0
0.030126818,0.0
0.026046101,0.0
0.020192482,0.0
0.15678966,0.0
0.49058574,1.0
0.014036218,1.0
0.41134185,1.0
0.027095126,0.0
0.1259715,0.0
0.008751912,0.0
0.105621636,0.0
0.017985681,0.0
0.019634493,0.0
0.056589,0.0
0.066578574,0.0
0.08531034,0.0
0.037747927,0.0
0.5190087,1.0
0.1062741,0.0
0.23630586,0.0
0.0834203,0.0
0.05522448,1.0
0.09053274,0.0
0.012893471,0.0
0.008995821,0.0
0.027441587,0.0
0.025171796,0.0
0.008320609,0.0
0.056857392,1.0
0.050400045,0.0
0.02327429,0.0
0.037828833,0.0
0.0336477,0.0
0.0066033285,0.0
0.031435296,0.0
0.4802457,1.0
0.16808417,0.0
0.023157727,0.0
0.03217746,0.0
0.05167191,0.0
0.03541055,0.0
0.058839034,0.0
0.011175695,0.0
0.2994156,1.0
0.08030898,0.0
0.036391646,0.0
0.26856756,0.0
0.10494209,0.0
0.19058679,0.0
0.027809113,0.0
0.03640709,0.0
0.010440827,0.0
0.16591495,0.0
0.0372965,0.0
0.06683636,0.0
0.03661973,0.0
0.08704449,0.0
0.013414307,0.0
